TAZ12,Lon,Lat,fueling,year
"162",-122.475503414042,41.8891099632226,7500,"2030"
"163",-123.335680907067,41.7447460048882,500,"2030"
"164",-123.020229747748,41.4013733776321,485.84382695031,"2030"
"166",-122.435598978743,41.4823758663718,490.807813280423,"2030"
"169",-121.813996666238,41.4130876781861,3000,"2030"
"170",-122.778672438376,40.9218877079846,500,"2030"
"171",-123.26194366533,40.8849612994346,7.35611204336761,"2030"
"172",-123.242836035237,40.4876323079403,29.6688146299723,"2030"
"219",-121.332130179713,39.6408160566063,500,"2030"
"226",-121.777392301415,39.4185001197963,500,"2030"
"227",-122.01186113245,39.0017575662403,346.010145562216,"2030"
"228",-122.357841300107,39.2190973272834,59.4898184782355,"2030"
"235",-122.046855323628,39.6714882878186,1500,"2030"
"242",-122.516642598164,38.8210081514369,488.316468048261,"2030"
"244",-122.863790704433,39.2897206648043,148.289291491926,"2030"
"246",-123.214005860486,39.7678225150764,57.7762721415803,"2030"
"247",-123.696780822889,39.7797722225828,39.7097800200738,"2030"
"248",-123.638358068746,39.4549754829463,16.9065160258203,"2030"
"251",-123.31842823481,39.358752302385,191.372491940056,"2030"
"256",-123.528879752079,39.1619536853695,187.61001526967,"2030"
"257",-123.511530514922,38.9071458741385,32.9256040355374,"2030"
"258",-123.198119488288,38.9628393576288,266.494116696352,"2030"
"273",-121.003790813055,39.8816399405759,500,"2030"
"276",-121.235650122588,40.2722854949641,66.3117581263621,"2030"
"277",-120.516014343013,39.580688669977,15000,"2030"
"278",-121.808539266908,40.1955332495693,1090.3486332103,"2030"
"280",-122.330292053655,40.2721818766048,363.203515698409,"2030"
"308",-121.621730964904,38.8940215276172,7500,"2030"
"309",-121.800555761586,39.1532217658689,500,"2030"
"327",-121.688131442129,38.6340868163096,500,"2030"
"331",-122.137491984328,38.7861425665166,500,"2030"
"335",-121.712210006936,38.556909197357,548.289472215511,"2030"
"345",-121.380663692875,39.146240543838,500,"2030"
"403",-120.976681168372,38.8534670700679,14813.6678334043,"2030"
"414",-120.324744326104,38.8305565323631,3466.49515064144,"2030"
"420",-120.733007600707,38.8929687729119,500,"2030"
"425",-120.526148108695,38.6028624578985,1000,"2030"
"434",-120.474697300892,39.2486513050169,3000,"2030"
"457",-121.048270289897,38.9445239942524,500,"2030"
"506",-121.467335110454,38.5876624894595,19886.3437161265,"2030"
"534",-121.502137803696,38.5683440463928,1500,"2030"
"715",-121.625620682018,38.1702973354452,500,"2030"
"740",-121.355503492248,38.2762546399212,2712.87350773404,"2030"
"742",-121.278113561835,38.2908557249288,988.848552318921,"2030"
"803",-122.304669514121,38.626594073059,351.006482841565,"2030"
"829",-121.800333120393,38.4226701653643,283.240689683169,"2030"
"858",-122.166125129309,38.2540563838418,14085.3217789624,"2030"
"877",-121.977703574752,38.1573677714284,5000,"2030"
"887",-123.218622980784,38.6322674554832,500,"2030"
"888",-122.822270828278,38.7299133905846,446.826139980138,"2030"
"895",-122.960106445359,38.518595563279,500,"2030"
"906",-122.7834662554,38.1630636588719,2605.65650455973,"2030"
"923",-122.520552232457,37.9610287587317,750,"2030"
"935",-122.497077312202,37.9559523409793,1000,"2030"
"983",-122.54672852134,38.2190105926224,1186.94184413097,"2030"
"1210",-122.414118649336,37.5345521215456,902.610341486701,"2030"
"1222",-122.483905786205,37.6361470471677,1500,"2030"
"1283",-122.299910594892,37.2903668424745,6482.94067760171,"2030"
"1314",-121.819115151108,37.8322896653234,1500,"2030"
"1319",-122.153272293955,38.0162324480831,4868.06391679581,"2030"
"1365",-121.632263702073,37.8819063487158,14217.4383051284,"2030"
"1480",-122.308439123972,37.8015331211233,9719.4467431293,"2030"
"1672",-121.989909283744,37.6501706443344,1394.56728079007,"2030"
"1686",-121.807375562733,37.5568373763309,10000,"2030"
"1796",-121.973765460631,37.4414115045493,1000,"2030"
"1850",-121.89986419762,37.3462081373769,7500,"2030"
"1944",-121.515854373978,37.2357884174404,1885.56837514157,"2030"
"2003",-121.182289943771,37.9347984749818,20000,"2030"
"2103",-121.302980768737,37.8350228078353,20000,"2030"
"2114",-121.453225587472,37.6113436116689,500,"2030"
"2119",-121.077666676359,38.1160988621884,499.999999999997,"2030"
"2127",-121.114934764578,37.7551238096651,3000,"2030"
"2133",-121.458026689971,37.921840478373,500,"2030"
"2208",-121.311387632705,37.4888211038607,500,"2030"
"2215",-120.88971210717,37.5082736556468,16865.6612931393,"2030"
"2224",-120.609430876517,37.6492521727898,500,"2030"
"2227",-120.830169988109,37.8866418267492,20000,"2030"
"2310",-120.645877326591,37.1783649815002,14995.1200399788,"2030"
"2311",-120.903713397097,37.205457186913,3000,"2030"
"2313",-120.738775440195,37.0050153091889,500,"2030"
"2323",-120.805122052661,37.3389480741047,1000,"2030"
"2324",-120.483074345704,37.4928411171191,1000,"2030"
"2331",-120.455441018462,37.298216164279,500,"2030"
"2478",-119.782721748134,36.737094780275,7210.16231740963,"2030"
"2501",-119.699335399183,36.6818554358624,897.888526170662,"2030"
"2507",-119.022964865082,37.1720303365142,924.130292268302,"2030"
"2509",-118.869473985197,36.8217556084848,1500,"2030"
"2518",-119.682397429884,36.4759448890163,1178.77742076909,"2030"
"2522",-120.137297453858,36.6326706605326,500,"2030"
"2525",-120.385925960671,36.5510125078256,500,"2030"
"2529",-120.636340775124,36.7886757915198,187.728107705088,"2030"
"2530",-120.103126519148,36.1678862984166,500,"2030"
"2532",-120.159781329275,36.3251277422132,500,"2030"
"2551",-120.252754820434,37.0149914965006,1500,"2030"
"2566",-119.884722021432,37.1674242425393,2201.23928653259,"2030"
"2602",-119.738133265073,35.9479724131564,500,"2030"
"2713",-118.499387088127,36.2642132788348,1000,"2030"
"2714",-119.033666397429,36.5578256025278,500,"2030"
"2726",-119.138016301703,36.1682100392086,2962.94779957886,"2030"
"2739",-119.392977656364,35.8903643796445,500,"2030"
"2742",-119.45024563927,36.2076824365024,500,"2030"
"2772",-118.798331010016,35.943384808599,438.953279874117,"2030"
"2795",-118.783357320161,34.9797010783239,5000,"2030"
"2824",-118.931121736459,35.3272128069404,500,"2030"
"2893",-119.038837256933,35.2624633626764,20000,"2030"
"2900",-119.150401623275,34.9473229582053,500,"2030"
"2904",-117.880164893465,34.9084872032804,467.180492351287,"2030"
"2912",-118.464084346732,34.980430673458,19469.0643364511,"2030"
"2914",-119.767704460078,35.6479415948574,500,"2030"
"2915",-118.841675595596,35.6576891087084,1000,"2030"
"2918",-118.684352453533,35.4404061923745,500,"2030"
"2923",-118.17727782098,35.5947531857608,465.533711996641,"2030"
"2931",-117.935588992965,35.2508199420292,500,"2030"
"2934",-117.780318334342,35.1804827993342,99.617879554702,"2030"
"2935",-118.337814221164,35.2801940255313,500,"2030"
"2947",-119.503039394754,35.2672331211903,500,"2030"
"2949",-119.195697139978,35.6433699474497,1500,"2030"
"3000",-119.820603803423,38.597094081245,500,"2030"
"3004",-120.933979846297,38.4175792086332,707.723468801575,"2030"
"3012",-120.51626277962,38.1004744686828,750,"2030"
"3013",-117.328777996373,36.4460848855241,347.080275628437,"2030"
"3014",-118.286446877807,37.3172240688691,106.703091418303,"2030"
"3018",-119.723391382274,37.6706679769965,500,"2030"
"3019",-120.183540016953,37.5952158760793,297.512371865281,"2030"
"3020",-120.025456844301,37.3754860789222,1500,"2030"
"3021",-119.203393590944,38.1671371795063,213.941687285579,"2030"
"3022",-118.519674002668,37.6917935398911,218.335531189883,"2030"
"3029",-119.988986491895,38.2028029889458,262.188683735832,"2030"
"3030",-119.691848566942,37.9432606870394,454.452821096789,"2030"
"3034",-120.43422150028,37.7738081179365,72.644289975153,"2030"
"3100",-120.969547222813,36.5275658678316,500,"2030"
"3101",-121.522474911746,36.8328393148974,5000,"2030"
"3121",-122.018212107149,37.0235211349695,1584.15296277319,"2030"
"3211",-121.451295679041,36.3477051989184,750,"2030"
"3216",-121.785269373638,36.7095585154616,1000,"2030"
"3252",-120.910810052476,35.9605171998839,976.066619732334,"2030"
"3301",-119.987896653595,35.2280107839926,459.857665893178,"2030"
"3303",-120.885732604978,35.6912579933363,500,"2030"
"3324",-120.79052213703,35.3331866095589,1000,"2030"
"3362",-120.032558934441,34.703891202709,386.132264362928,"2030"
"3363",-120.272681241429,34.5336955197478,500,"2030"
"3364",-120.020260668448,34.5540054410697,579.226883974616,"2030"
"3385",-120.398762231821,34.9573496770783,1161.73323472985,"2030"
"3400",-119.14444167002,34.6387778665453,500,"2030"
"3452",-119.021389590792,34.3069933463154,4392.93991839138,"2030"
"3501",-118.851725942679,34.1544580895014,500,"2030"
"3602",-117.863719280165,34.2984142808029,132.314001841975,"2030"
"3627",-117.973544177759,34.7492445733967,3000,"2030"
"3628",-117.760267982291,34.6863091808921,500,"2030"
"3692",-118.295530885329,34.3610479384464,15000,"2030"
"3699",-118.635989122871,34.6336006686388,500,"2030"
"3725",-118.575645706117,34.2868308272977,8000,"2030"
"3822",-118.530411156452,34.1647330588885,352.534127788517,"2030"
"4023",-118.268323854909,34.088080550352,20000,"2030"
"4277",-118.180785742523,33.9440640349565,4292.12199330733,"2030"
"4547",-118.373885250537,33.9540321067406,19231.5498210493,"2030"
"4622",-118.23638607237,33.8346288189,20000,"2030"
"4916",-117.938110012158,34.0621470608439,10000,"2030"
"5055",-117.759220651964,34.0827648185871,2000,"2030"
"5101",-117.283558694141,35.3859426272637,20000,"2030"
"5110",-117.123059494058,34.9397787534851,37609.2665852918,"2030"
"5130",-117.321093516637,34.4603138349778,1075.77904076697,"2030"
"5138",-115.46865474482,34.9341607638801,10000,"2030"
"5139",-115.854705571636,35.3999329883185,500,"2030"
"5140",-116.600165334143,35.4378697094107,20000,"2030"
"5142",-116.243848776799,34.0792339816679,270.481199425789,"2030"
"5144",-116.597547636965,34.3658095836312,20000,"2030"
"5146",-115.873072280476,34.1547120022446,500,"2030"
"5148",-114.802781067676,34.5052103801359,14734.8721632801,"2030"
"5157",-116.864603238637,34.1396883625477,500,"2030"
"5158",-117.382061424215,34.8071658056363,750,"2030"
"5160",-116.993017791236,34.6370083569501,20000,"2030"
"5194",-115.44571870322,34.2568403214839,15000,"2030"
"5195",-116.440648697204,34.8449949462717,19542.885752983,"2030"
"5199",-117.563291588792,34.3424727961093,1154.7905117654,"2030"
"5206",-117.695642494353,33.9286025685133,20000,"2030"
"5310",-117.471075966127,34.0564816055619,9650.51004700346,"2030"
"5317",-117.394377230289,34.182499704916,1141.68394560247,"2030"
"5517",-117.166368413146,33.7191299192946,500,"2030"
"5523",-117.405570245519,33.5757245908217,1000,"2030"
"5579",-117.250061808725,33.8029495454304,6965.99299521116,"2030"
"5594",-117.229800384144,33.9434959165952,20452.3007656449,"2030"
"5600",-115.604774591728,33.2376659836729,500,"2030"
"5601",-115.414596307799,32.9907854099583,14993.4499543761,"2030"
"5614",-114.998545332192,33.0746190033165,16500,"2030"
"5615",-115.87060216784,33.1596630043049,157.505593546043,"2030"
"5624",-117.091200707386,33.9730684088259,3500,"2030"
"5636",-116.764300994005,33.6302219056992,20000,"2030"
"5665",-116.152827890945,33.5265770951924,2759.93443235275,"2030"
"5668",-115.582296891338,33.8812406589577,13802.579200895,"2030"
"5675",-116.338604792653,33.7955264133332,1500,"2030"
"5681",-114.738447232203,33.8118437542552,500,"2030"
"5693",-115.151865509688,33.7252445010949,15000,"2030"
"5786",-117.812476652612,33.9225923339992,18056.2620650494,"2030"
"5805",-117.98977211796,33.7409210603358,1222.46330234429,"2030"
"5900",-117.783272033275,33.6034891603085,20000,"2030"
"5908",-117.867245707009,33.6321747224337,3000,"2030"
"5930",-117.686700929889,33.7124514217106,750.000000000002,"2030"
"6010",-117.666309759839,33.506807320275,19744.2700540783,"2030"
"6099",-116.335421019885,33.5106594151111,500,"2030"
"6100",-116.290432218708,33.1160252774371,500,"2030"
"6101",-116.438925962994,32.7034492318799,500,"2030"
"6102",-116.704173911736,33.2411454996252,14701.2327615646,"2030"
"6136",-116.900866675007,32.7236685351833,15750,"2030"
"6201",-117.353555216783,33.458524117357,14685.4113831288,"2030"
"6264",-117.255227004675,33.1862084407157,2669.30253744797,"2030"
"6390",-117.192303093249,33.0331613611319,7500,"2030"
"6518",-117.036648189057,32.7733154243274,14799.3106769837,"2030"
"6561",-116.972416936302,32.7148468668414,1500,"2030"
"6836",-115.92625092292,32.815208160556,1250,"2030"
"6840",-117.186547471919,33.4704680364394,7226.42623785706,"2030"
"109",-123.755197379477,41.1541477436378,15000,"2035"
"116",-124.056933434818,40.4424556590573,500,"2035"
"122",-120.592987698823,40.8639250224093,750,"2035"
"129",-121.098611154994,41.596157910438,1003.12436908007,"2035"
"130",-120.50537088862,41.5761323329595,500,"2035"
"137",-122.658114303739,40.5520481349625,1926.07751550488,"2035"
"150",-122.364343087107,40.6739851895282,20000,"2035"
"156",-122.359142806701,40.9950928788783,20000,"2035"
"157",-121.997793569239,40.8695228215215,20000,"2035"
"158",-121.513203795865,40.6729642834579,500,"2035"
"161",-122.041755606452,41.7974598413151,500,"2035"
"162",-122.475503414042,41.8891099632226,15545.1554142014,"2035"
"163",-123.335680907067,41.7447460048882,500,"2035"
"164",-123.020229747748,41.4013733776321,770.145369985535,"2035"
"166",-122.435598978743,41.4823758663718,20000,"2035"
"169",-121.813996666238,41.4130876781861,20000,"2035"
"170",-122.778672438376,40.9218877079846,1367.64636915841,"2035"
"171",-123.26194366533,40.8849612994346,31.4444019377909,"2035"
"172",-123.242836035237,40.4876323079403,155.959523480466,"2035"
"219",-121.332130179713,39.6408160566063,3457.96836560929,"2035"
"226",-121.777392301415,39.4185001197963,6308.70430945122,"2035"
"227",-122.01186113245,39.0017575662403,120.796225211241,"2035"
"228",-122.357841300107,39.2190973272834,1403.88895767182,"2035"
"235",-122.046855323628,39.6714882878186,2384.85073000995,"2035"
"242",-122.516642598164,38.8210081514369,302.649671017049,"2035"
"244",-122.863790704433,39.2897206648043,1165.46319400811,"2035"
"246",-123.214005860486,39.7678225150764,209.089944878535,"2035"
"247",-123.696780822889,39.7797722225828,161.618889458864,"2035"
"248",-123.638358068746,39.4549754829463,216.397377377614,"2035"
"251",-123.31842823481,39.358752302385,632.966492017493,"2035"
"256",-123.528879752079,39.1619536853695,388.449347509887,"2035"
"257",-123.511530514922,38.9071458741385,123.093730217823,"2035"
"258",-123.198119488288,38.9628393576288,500,"2035"
"263",-120.535128119216,39.3930901986849,20000,"2035"
"268",-120.968429448434,39.1839691814614,844.602466682802,"2035"
"273",-121.003790813055,39.8816399405759,583.389619620477,"2035"
"276",-121.235650122588,40.2722854949641,255.878896608725,"2035"
