TAZ12,Lon,Lat,i,value,year,dailyCapacity,hourlyCapacity,cost
"5692",-116.120301252693,33.6390747527975,"10","1","2045","20000","2160",16258879
"5693",-115.151865509688,33.7252445010949,"10","1","2045","20000","2160",16258879
"5698",-116.974842913794,33.4512681676457,"10","1","2045","20000","2160",16258879
"5706",-117.887688190255,33.8074507054847,"10","1","2045","20000","2160",16258879
"5734",-117.852848334469,33.8371998015635,"10","1","2045","20000","2160",16258879
"5738",-117.825502311614,33.8068456488238,"10","1","2045","20000","2160",16258879
"5770",-117.87120419417,33.885783788364,"10","1","2045","20000","2160",16258879
"5785",-117.771400838312,33.8785878396475,"10","1","2045","20000","2160",16258879
"5786",-117.812476652612,33.9225923339992,"10","1","2045","20000","2160",16258879
"5800",-117.968106807783,33.6465243097135,"10","1","2045","20000","2160",16258879
"5805",-117.98977211796,33.7409210603358,"10","1","2045","20000","2160",16258879
"5844",-117.981095058206,33.7141672132698,"10","4","2045","20000","2160",16258879
"5878",-118.019452083323,33.8171949653672,"10","1","2045","20000","2160",16258879
"5900",-117.783272033275,33.6034891603085,"10","1","2045","20000","2160",16258879
"5905",-117.887118193981,33.6602435519348,"7","1","2045","7500","648",7781636
"5908",-117.867245707009,33.6321747224337,"10","1","2045","20000","2160",16258879
"5921",-117.795151306527,33.7086307203003,"10","4","2045","20000","2160",16258879
"5924",-117.825160887798,33.6777366662481,"10","1","2045","20000","2160",16258879
"5926",-117.775041059615,33.6725087926836,"10","1","2045","20000","2160",16258879
"5930",-117.686700929889,33.7124514217106,"10","1","2045","20000","2160",16258879
"5946",-117.891032348744,33.7003776801501,"10","1","2045","20000","2160",16258879
"6010",-117.666309759839,33.506807320275,"10","1","2045","20000","2160",16258879
"6012",-117.706945878182,33.5133597164491,"10","1","2045","20000","2160",16258879
"6013",-117.68849266162,33.5277679597808,"10","1","2045","20000","2160",16258879
"6023",-117.653235850327,33.6378640885807,"10","1","2045","20000","2160",16258879
"6024",-117.662954886583,33.6427734964305,"10","1","2045","20000","2160",16258879
"6099",-116.335421019885,33.5106594151111,"10","1","2045","20000","2160",16258879
"6100",-116.290432218708,33.1160252774371,"10","1","2045","20000","2160",16258879
"6101",-116.438925962994,32.7034492318799,"10","1","2045","20000","2160",16258879
"6102",-116.704173911736,33.2411454996252,"10","2","2045","20000","2160",16258879
"6103",-116.61276263855,32.9282298791602,"9","1","2045","15000","1080",12624651
"6103",-116.61276263855,32.9282298791602,"8","1","2045","10000","1080",9652630
"6104",-116.938732911318,32.9046391633947,"10","1","2045","20000","2160",16258879
"6105",-116.840835698964,32.9160094927722,"10","2","2045","20000","2160",16258879
"6108",-116.926834712467,33.2651742517746,"9","1","2045","15000","1080",12624651
"6133",-116.793658740018,32.6693964691174,"10","1","2045","20000","2160",16258879
"6136",-116.900866675007,32.7236685351833,"10","1","2045","20000","2160",16258879
"6201",-117.353555216783,33.458524117357,"10","1","2045","20000","2160",16258879
"6202",-117.103494010716,33.1227941377949,"10","1","2045","20000","2160",16258879
"6205",-117.274662315425,33.2706453581687,"10","1","2045","20000","2160",16258879
"6237",-117.31882389408,33.1919728750894,"9","1","2045","15000","1080",12624651
"6237",-117.31882389408,33.1919728750894,"10","1","2045","20000","2160",16258879
"6252",-117.250695191984,33.2451543742708,"10","1","2045","20000","2160",16258879
"6256",-117.273913609269,33.2287718676721,"10","1","2045","20000","2160",16258879
"6264",-117.255227004675,33.1862084407157,"10","2","2045","20000","2160",16258879
"6292",-117.148701910169,33.1112122762665,"10","1","2045","20000","2160",16258879
"6354",-117.21568178374,32.8886930182561,"10","1","2045","20000","2160",16258879
"6390",-117.192303093249,33.0331613611319,"8","1","2045","10000","1080",9652630
"6390",-117.192303093249,33.0331613611319,"9","1","2045","15000","1080",12624651
"6518",-117.036648189057,32.7733154243274,"10","8","2045","20000","2160",16258879
"6532",-116.955430962992,32.8220794324128,"10","1","2045","20000","2160",16258879
"6561",-116.972416936302,32.7148468668414,"10","1","2045","20000","2160",16258879
"6566",-117.019984949663,32.7067469438359,"10","1","2045","20000","2160",16258879
"6567",-117.083575901378,32.7338692093182,"10","1","2045","20000","2160",16258879
"6569",-117.066693714794,32.7397165456612,"10","1","2045","20000","2160",16258879
"6577",-117.019567521822,32.7249964951613,"10","1","2045","20000","2160",16258879
"6826",-117.931211830935,33.7100649389646,"10","1","2045","20000","2160",16258879
"6834",-117.22018008027,33.9090280265404,"10","1","2045","20000","2160",16258879
"6836",-115.92625092292,32.815208160556,"10","1","2045","20000","2160",16258879
"6840",-117.186547471919,33.4704680364394,"10","2","2045","20000","2160",16258879
"6906",-117.122195219627,32.8271397888933,"10","1","2045","20000","2160",16258879
"109",-123.755197379477,41.1541477436378,"10","2","2050","20000","2160",16258879
"116",-124.056933434818,40.4424556590573,"10","1","2050","20000","2160",16258879
"122",-120.592987698823,40.8639250224093,"8","1","2050","10000","1080",9652630
"127",-120.152709166283,40.13067992378,"9","1","2050","15000","1080",12624651
"127",-120.152709166283,40.13067992378,"10","1","2050","20000","2160",16258879
"129",-121.098611154994,41.596157910438,"10","1","2050","20000","2160",16258879
"130",-120.50537088862,41.5761323329595,"1","1","2050","500","324",1262491
"137",-122.658114303739,40.5520481349625,"10","1","2050","20000","2160",16258879
"139",-122.340347226887,40.6022176042863,"10","7","2050","20000","2160",16258879
"150",-122.364343087107,40.6739851895282,"10","1","2050","20000","2160",16258879
"152",-122.010535385645,40.5273529792685,"10","4","2050","20000","2160",16258879
"156",-122.359142806701,40.9950928788783,"10","1","2050","20000","2160",16258879
"157",-121.997793569239,40.8695228215215,"10","1","2050","20000","2160",16258879
"158",-121.513203795865,40.6729642834579,"4","1","2050","1500","324",2509117.08
"161",-122.041755606452,41.7974598413151,"10","1","2050","20000","2160",16258879
"162",-122.475503414042,41.8891099632226,"10","1","2050","20000","2160",16258879
"163",-123.335680907067,41.7447460048882,"1","1","2050","500","324",1262491
"164",-123.020229747748,41.4013733776321,"10","1","2050","20000","2160",16258879
"165",-122.660847864496,41.6771512472774,"10","1","2050","20000","2160",16258879
"166",-122.435598978743,41.4823758663718,"10","1","2050","20000","2160",16258879
"169",-121.813996666238,41.4130876781861,"10","3","2050","20000","2160",16258879
"170",-122.778672438376,40.9218877079846,"7","1","2050","7500","648",7781636
"171",-123.26194366533,40.8849612994346,"1","1","2050","500","324",1262491
"172",-123.242836035237,40.4876323079403,"1","1","2050","500","324",1262491
"219",-121.332130179713,39.6408160566063,"10","1","2050","20000","2160",16258879
"226",-121.777392301415,39.4185001197963,"9","1","2050","15000","1080",12624651
"227",-122.01186113245,39.0017575662403,"1","1","2050","500","324",1262491
"228",-122.357841300107,39.2190973272834,"4","1","2050","1500","324",2509117.08
"233",-122.157073448354,39.7091337360731,"5","1","2050","3000","540",4397993.4
"235",-122.046855323628,39.6714882878186,"5","1","2050","3000","540",4397993.4
"242",-122.516642598164,38.8210081514369,"4","1","2050","1500","324",2509117.08
"244",-122.863790704433,39.2897206648043,"7","1","2050","7500","648",7781636
"246",-123.214005860486,39.7678225150764,"3","1","2050","1000","324",1896504
"247",-123.696780822889,39.7797722225828,"2","1","2050","750","324",1649413
"248",-123.638358068746,39.4549754829463,"3","1","2050","1000","324",1896504
"251",-123.31842823481,39.358752302385,"4","1","2050","1500","324",2509117.08
"251",-123.31842823481,39.358752302385,"5","1","2050","3000","540",4397993.4
"256",-123.528879752079,39.1619536853695,"5","1","2050","3000","540",4397993.4
"257",-123.511530514922,38.9071458741385,"2","1","2050","750","324",1649413
"258",-123.198119488288,38.9628393576288,"1","1","2050","500","324",1262491
"258",-123.198119488288,38.9628393576288,"2","1","2050","750","324",1649413
"262",-120.136303290594,39.3368468211803,"10","2","2050","20000","2160",16258879
"263",-120.535128119216,39.3930901986849,"10","2","2050","20000","2160",16258879
"268",-120.968429448434,39.1839691814614,"10","1","2050","20000","2160",16258879
"273",-121.003790813055,39.8816399405759,"9","1","2050","15000","1080",12624651
"274",-120.364533841974,39.9188797364492,"7","1","2050","7500","648",7781636
"276",-121.235650122588,40.2722854949641,"2","1","2050","750","324",1649413
"277",-120.516014343013,39.580688669977,"10","3","2050","20000","2160",16258879
"278",-121.808539266908,40.1955332495693,"9","1","2050","15000","1080",12624651
"280",-122.330292053655,40.2721818766048,"7","1","2050","7500","648",7781636
"286",-121.675320651807,39.6754139359524,"7","1","2050","7500","648",7781636
"308",-121.621730964904,38.8940215276172,"10","3","2050","20000","2160",16258879
"309",-121.800555761586,39.1532217658689,"9","1","2050","15000","1080",12624651
"313",-121.526334974559,38.574284686008,"10","2","2050","20000","2160",16258879
"327",-121.688131442129,38.6340868163096,"10","1","2050","20000","2160",16258879
"329",-122.007669293118,38.5747239479822,"10","1","2050","20000","2160",16258879
"330",-121.877082554934,38.8142547409107,"8","1","2050","10000","1080",9652630
"331",-122.137491984328,38.7861425665166,"9","1","2050","15000","1080",12624651
"335",-121.712210006936,38.556909197357,"10","1","2050","20000","2160",16258879
"345",-121.380663692875,39.146240543838,"1","1","2050","500","324",1262491
"346",-121.441298022824,39.2675462460396,"10","1","2050","20000","2160",16258879
"403",-120.976681168372,38.8534670700679,"10","5","2050","20000","2160",16258879
"407",-120.937518659912,38.6386979840895,"10","1","2050","20000","2160",16258879
"414",-120.324744326104,38.8305565323631,"10","1","2050","20000","2160",16258879
"420",-120.733007600707,38.8929687729119,"10","1","2050","20000","2160",16258879
"425",-120.526148108695,38.6028624578985,"10","1","2050","20000","2160",16258879
"426",-120.592911364922,38.7196830775261,"10","1","2050","20000","2160",16258879
"429",-121.218074542992,38.7989579585677,"10","2","2050","20000","2160",16258879
"434",-120.474697300892,39.2486513050169,"10","2","2050","20000","2160",16258879
"446",-121.294064905165,38.9717965745011,"10","1","2050","20000","2160",16258879
"448",-120.575768406822,39.0866888148945,"10","1","2050","20000","2160",16258879
"457",-121.048270289897,38.9445239942524,"10","1","2050","20000","2160",16258879
"458",-120.983498398755,38.9992686051509,"10","1","2050","20000","2160",16258879
"459",-120.952184539305,39.0656381107162,"10","1","2050","20000","2160",16258879
"460",-120.115136753353,39.1371697591712,"2","1","2050","750","324",1649413
"471",-121.02283890034,39.008293619161,"9","1","2050","15000","1080",12624651
"500",-121.50073211542,38.5798557076082,"10","1","2050","20000","2160",16258879
"506",-121.467335110454,38.5876624894595,"10","2","2050","20000","2160",16258879
"514",-121.440287869989,38.5766322831311,"10","1","2050","20000","2160",16258879
"516",-121.463747877813,38.5542220698251,"10","1","2050","20000","2160",16258879
"527",-121.494832878438,38.620201132426,"10","1","2050","20000","2160",16258879
"534",-121.502137803696,38.5683440463928,"10","1","2050","20000","2160",16258879
"545",-121.420970243842,38.5594181498507,"10","1","2050","20000","2160",16258879
"546",-121.498076242586,38.5747761601026,"10","1","2050","20000","2160",16258879
"679",-121.547222247885,38.6417847111068,"10","2","2050","20000","2160",16258879
"705",-121.204614951795,38.6148400540031,"10","1","2050","20000","2160",16258879
"715",-121.625620682018,38.1702973354452,"10","1","2050","20000","2160",16258879
"740",-121.355503492248,38.2762546399212,"10","3","2050","20000","2160",16258879
"742",-121.278113561835,38.2908557249288,"10","1","2050","20000","2160",16258879
"766",-121.409959903451,38.5487678929055,"10","1","2050","20000","2160",16258879
"800",-122.272104741154,38.2709058761195,"10","1","2050","20000","2160",16258879
"801",-122.277297690872,38.2213070395844,"10","1","2050","20000","2160",16258879
"803",-122.304669514121,38.626594073059,"4","1","2050","1500","324",2509117.08
"817",-122.219651723292,38.3989157785147,"10","1","2050","20000","2160",16258879
"818",-122.35912575159,38.3827363036691,"10","1","2050","20000","2160",16258879
"819",-122.368227879914,38.2815885403293,"10","1","2050","20000","2160",16258879
"829",-121.800333120393,38.4226701653643,"10","1","2050","20000","2160",16258879
"840",-121.927907062339,38.3434383896626,"10","1","2050","20000","2160",16258879
"858",-122.166125129309,38.2540563838418,"10","2","2050","20000","2160",16258879
"877",-121.977703574752,38.1573677714284,"10","1","2050","20000","2160",16258879
"887",-123.218622980784,38.6322674554832,"8","1","2050","10000","1080",9652630
"888",-122.822270828278,38.7299133905846,"9","1","2050","15000","1080",12624651
"895",-122.960106445359,38.518595563279,"10","1","2050","20000","2160",16258879
"906",-122.7834662554,38.1630636588719,"10","1","2050","20000","2160",16258879
"923",-122.520552232457,37.9610287587317,"2","1","2050","750","324",1649413
"935",-122.497077312202,37.9559523409793,"10","1","2050","20000","2160",16258879
"983",-122.54672852134,38.2190105926224,"10","1","2050","20000","2160",16258879
"1161",-122.4082127889,37.72639049825,"10","1","2050","20000","2160",16258879
"1210",-122.414118649336,37.5345521215456,"10","1","2050","20000","2160",16258879
"1222",-122.483905786205,37.6361470471677,"10","1","2050","20000","2160",16258879
"1225",-122.470156071302,37.6028572415311,"10","1","2050","20000","2160",16258879
"1227",-122.373688691251,37.4485398504444,"10","1","2050","20000","2160",16258879
"1283",-122.299910594892,37.2903668424745,"10","2","2050","20000","2160",16258879
"1302",-121.726168863495,37.9444770001823,"10","2","2050","20000","2160",16258879
"1314",-121.819115151108,37.8322896653234,"10","1","2050","20000","2160",16258879
"1319",-122.153272293955,38.0162324480831,"10","1","2050","20000","2160",16258879
"1352",-121.840823058496,38.0173698534466,"10","1","2050","20000","2160",16258879
"1365",-121.632263702073,37.8819063487158,"10","2","2050","20000","2160",16258879
"1379",-122.058677518469,37.9458410376669,"10","1","2050","20000","2160",16258879
"1480",-122.308439123972,37.8015331211233,"10","2","2050","20000","2160",16258879
"1513",-122.30420367807,37.8191455315228,"10","1","2050","20000","2160",16258879
"1551",-122.322375561329,37.9168333743485,"10","1","2050","20000","2160",16258879
"1572",-122.25218804334,38.0433128417349,"10","1","2050","20000","2160",16258879
"1576",-122.308658289715,37.9788998456247,"10","1","2050","20000","2160",16258879
"1584",-122.355034292507,37.9889296491127,"10","1","2050","20000","2160",16258879
"1586",-122.29820103201,37.8419041433694,"10","1","2050","20000","2160",16258879
"1634",-122.011626428201,37.5532092707377,"10","1","2050","20000","2160",16258879
"1638",-122.090288459037,37.5497571558715,"10","1","2050","20000","2160",16258879
"1665",-122.083155462439,37.6739175963582,"10","1","2050","20000","2160",16258879
"1672",-121.989909283744,37.6501706443344,"10","2","2050","20000","2160",16258879
"1684",-121.899761647515,37.669469892133,"10","1","2050","20000","2160",16258879
"1686",-121.807375562733,37.5568373763309,"10","1","2050","20000","2160",16258879
"1690",-121.729869970939,37.6935115720154,"10","1","2050","20000","2160",16258879
"1698",-121.924973304327,37.4718895442564,"10","1","2050","20000","2160",16258879
"1702",-122.049726401993,37.4164727492709,"10","1","2050","20000","2160",16258879
"1734",-122.064801454037,37.3980540231485,"10","1","2050","20000","2160",16258879
"1786",-121.969752096036,37.2437639864242,"10","1","2050","20000","2160",16258879
"1790",-121.993427670196,37.221227893661,"10","1","2050","20000","2160",16258879
"1796",-121.973765460631,37.4414115045493,"10","1","2050","20000","2160",16258879
"1850",-121.89986419762,37.3462081373769,"10","3","2050","20000","2160",16258879
"1867",-121.884590577836,37.3775239538248,"10","1","2050","20000","2160",16258879
"1908",-121.6336266013,37.1171151237266,"9","1","2050","15000","1080",12624651
"1917",-121.942621724888,37.2581370760005,"10","3","2050","20000","2160",16258879
"1933",-121.659115307319,37.1232023253655,"7","1","2050","7500","648",7781636
"1934",-121.63672084009,37.0997291242698,"10","1","2050","20000","2160",16258879
"1944",-121.515854373978,37.2357884174404,"10","1","2050","20000","2160",16258879
"2001",-121.357425139593,37.9759863169747,"10","1","2050","20000","2160",16258879
"2003",-121.182289943771,37.9347984749818,"10","6","2050","20000","2160",16258879
"2009",-121.323461814596,38.0193775441166,"10","1","2050","20000","2160",16258879
"2016",-121.276063287029,37.9827656873198,"10","1","2050","20000","2160",16258879
"2035",-121.297057746721,37.9561671729957,"10","1","2050","20000","2160",16258879
"2037",-121.342016507289,37.9622434171103,"10","1","2050","20000","2160",16258879
"2045",-121.307265348335,38.0019052686616,"10","1","2050","20000","2160",16258879
"2103",-121.302980768737,37.8350228078353,"10","1","2050","20000","2160",16258879
"2112",-121.299791732893,37.7235205660418,"10","1","2050","20000","2160",16258879
"2114",-121.453225587472,37.6113436116689,"10","1","2050","20000","2160",16258879
"2119",-121.077666676359,38.1160988621884,"10","1","2050","20000","2160",16258879
"2121",-121.138948452097,37.9959724834667,"10","1","2050","20000","2160",16258879
"2124",-120.961365190101,37.8169588351577,"10","1","2050","20000","2160",16258879
"2125",-120.992914377262,37.795960452101,"10","1","2050","20000","2160",16258879
"2127",-121.114934764578,37.7551238096651,"10","1","2050","20000","2160",16258879
"2129",-121.207511989611,37.7219260374219,"10","8","2050","20000","2160",16258879
"2133",-121.458026689971,37.921840478373,"10","1","2050","20000","2160",16258879
"2138",-121.426035171995,37.7446938945074,"10","1","2050","20000","2160",16258879
"2208",-121.311387632705,37.4888211038607,"10","1","2050","20000","2160",16258879
"2210",-121.135659266026,37.6349727797727,"10","2","2050","20000","2160",16258879
"2212",-121.133118486819,37.6971034022633,"10","8","2050","20000","2160",16258879
"2215",-120.88971210717,37.5082736556468,"10","1","2050","20000","2160",16258879
"2217",-120.858884820413,37.5296821239459,"10","1","2050","20000","2160",16258879
"2222",-120.825242608482,37.499820658544,"10","1","2050","20000","2160",16258879
"2224",-120.609430876517,37.6492521727898,"10","1","2050","20000","2160",16258879
"2227",-120.830169988109,37.8866418267492,"10","1","2050","20000","2160",16258879
"2230",-120.864721398048,37.7410052927955,"10","1","2050","20000","2160",16258879
"2238",-120.948448296636,37.6726555818496,"10","1","2050","20000","2160",16258879
"2239",-120.94869709746,37.6601321737401,"10","1","2050","20000","2160",16258879
"2247",-121.014327485668,37.6710898322534,"10","1","2050","20000","2160",16258879
"2252",-121.008194070593,37.7002155828435,"10","1","2050","20000","2160",16258879
"2262",-120.930531772405,37.6599604712325,"10","1","2050","20000","2160",16258879
"2263",-120.834387339202,37.5147981666062,"10","1","2050","20000","2160",16258879
"2305",-121.018959744884,37.0945543963309,"10","1","2050","20000","2160",16258879
"2306",-120.823934376997,37.0471753074797,"10","1","2050","20000","2160",16258879
"2310",-120.645877326591,37.1783649815002,"10","2","2050","20000","2160",16258879
"2311",-120.903713397097,37.205457186913,"10","1","2050","20000","2160",16258879
"2312",-121.02734868826,36.9873407254332,"10","2","2050","20000","2160",16258879
"2313",-120.738775440195,37.0050153091889,"10","2","2050","20000","2160",16258879
"2315",-120.798423478779,37.0776238566994,"10","1","2050","20000","2160",16258879
"2317",-120.888953342095,37.4005568667676,"10","1","2050","20000","2160",16258879
"2318",-120.713920673532,37.4595942188668,"10","1","2050","20000","2160",16258879
"2320",-120.695203516447,37.3991469423745,"10","1","2050","20000","2160",16258879
"2323",-120.805122052661,37.3389480741047,"10","1","2050","20000","2160",16258879
"2324",-120.483074345704,37.4928411171191,"10","2","2050","20000","2160",16258879
"2330",-120.63657991278,37.3446675440169,"10","1","2050","20000","2160",16258879
"2331",-120.455441018462,37.298216164279,"10","1","2050","20000","2160",16258879
"2478",-119.782721748134,36.737094780275,"10","2","2050","20000","2160",16258879
"2489",-119.74539568899,36.660414535898,"10","1","2050","20000","2160",16258879
"2501",-119.699335399183,36.6818554358624,"10","1","2050","20000","2160",16258879
"2507",-119.022964865082,37.1720303365142,"8","1","2050","10000","1080",9652630
"2509",-118.869473985197,36.8217556084848,"10","1","2050","20000","2160",16258879
"2518",-119.682397429884,36.4759448890163,"10","1","2050","20000","2160",16258879
"2520",-119.780426196987,36.5478295507938,"1","1","2050","500","324",1262491
"2522",-120.137297453858,36.6326706605326,"8","1","2050","10000","1080",9652630
"2525",-120.385925960671,36.5510125078256,"10","1","2050","20000","2160",16258879
"2529",-120.636340775124,36.7886757915198,"10","2","2050","20000","2160",16258879
"2530",-120.103126519148,36.1678862984166,"3","1","2050","1000","324",1896504
"2532",-120.159781329275,36.3251277422132,"9","1","2050","15000","1080",12624651
"2545",-119.975120194572,36.8544343618095,"10","1","2050","20000","2160",16258879
"2551",-120.252754820434,37.0149914965006,"10","1","2050","20000","2160",16258879
"2566",-119.884722021432,37.1674242425393,"10","1","2050","20000","2160",16258879
"2572",-119.554107522292,37.1487486693221,"9","1","2050","15000","1080",12624651
"2572",-119.554107522292,37.1487486693221,"10","1","2050","20000","2160",16258879
"2574",-119.982422214234,36.8992007791671,"10","1","2050","20000","2160",16258879
"2602",-119.738133265073,35.9479724131564,"4","1","2050","1500","324",2509117.08
"2603",-120.081393748537,35.9035193650157,"1","1","2050","500","324",1262491
"2605",-119.943960423708,36.1386531769202,"9","1","2050","15000","1080",12624651
"2703",-119.294506709268,36.3303654933247,"2","1","2050","750","324",1649413
"2713",-118.499387088127,36.2642132788348,"10","1","2050","20000","2160",16258879
"2714",-119.033666397429,36.5578256025278,"9","1","2050","15000","1080",12624651
"2726",-119.138016301703,36.1682100392086,"10","1","2050","20000","2160",16258879
"2739",-119.392977656364,35.8903643796445,"9","1","2050","15000","1080",12624651
"2742",-119.45024563927,36.2076824365024,"5","1","2050","3000","540",4397993.4
"2743",-119.420404132658,36.0606743103592,"9","1","2050","15000","1080",12624651
"2772",-118.798331010016,35.943384808599,"4","1","2050","1500","324",2509117.08
"2784",-119.30371794121,36.2799742940928,"10","1","2050","20000","2160",16258879
"2795",-118.783357320161,34.9797010783239,"10","1","2050","20000","2160",16258879
"2805",-118.909760837517,35.3671508529027,"10","1","2050","20000","2160",16258879
"2824",-118.931121736459,35.3272128069404,"10","10","2050","20000","2160",16258879
"2828",-119.110902569104,35.3340151500372,"10","1","2050","20000","2160",16258879
"2833",-118.873920429889,35.3693071519382,"10","1","2050","20000","2160",16258879
"2835",-119.031633619988,35.3853445731583,"10","1","2050","20000","2160",16258879
"2836",-118.956890217024,35.3599301736916,"10","1","2050","20000","2160",16258879
"2856",-119.046932142763,35.4151803509858,"10","1","2050","20000","2160",16258879
"2886",-119.012140786811,35.3031439057395,"10","1","2050","20000","2160",16258879
"2892",-119.086808359907,35.2710459471081,"10","1","2050","20000","2160",16258879
"2893",-119.038837256933,35.2624633626764,"10","1","2050","20000","2160",16258879
"2900",-119.150401623275,34.9473229582053,"10","3","2050","20000","2160",16258879
"2904",-117.880164893465,34.9084872032804,"5","1","2050","3000","540",4397993.4
"2912",-118.464084346732,34.980430673458,"10","1","2050","20000","2160",16258879
"2913",-118.432042568625,35.1190716475852,"1","1","2050","500","324",1262491
"2914",-119.767704460078,35.6479415948574,"9","1","2050","15000","1080",12624651
"2915",-118.841675595596,35.6576891087084,"10","1","2050","20000","2160",16258879
"2916",-119.418944195038,35.3960943575544,"10","1","2050","20000","2160",16258879
"2918",-118.684352453533,35.4404061923745,"9","1","2050","15000","1080",12624651
"2923",-118.17727782098,35.5947531857608,"6","1","2050","5000","648",5947404.11
"2931",-117.935588992965,35.2508199420292,"10","1","2050","20000","2160",16258879
"2934",-117.780318334342,35.1804827993342,"1","1","2050","500","324",1262491
"2935",-118.337814221164,35.2801940255313,"10","1","2050","20000","2160",16258879
"2947",-119.503039394754,35.2672331211903,"9","1","2050","15000","1080",12624651
"2949",-119.195697139978,35.6433699474497,"9","1","2050","15000","1080",12624651
"3000",-119.820603803423,38.597094081245,"10","1","2050","20000","2160",16258879
"3004",-120.933979846297,38.4175792086332,"9","1","2050","15000","1080",12624651
"3008",-120.450844599841,38.3384954865487,"4","1","2050","1500","324",2509117.08
"3010",-120.710039587374,38.0219900587912,"9","1","2050","15000","1080",12624651
"3012",-120.51626277962,38.1004744686828,"9","1","2050","15000","1080",12624651
"3013",-117.328777996373,36.4460848855241,"6","1","2050","5000","648",5947404.11
"3014",-118.286446877807,37.3172240688691,"5","1","2050","3000","540",4397993.4
"3018",-119.723391382274,37.6706679769965,"5","1","2050","3000","540",4397993.4
"3019",-120.183540016953,37.5952158760793,"6","1","2050","5000","648",5947404.11
"3020",-120.025456844301,37.3754860789222,"10","1","2050","20000","2160",16258879
"3021",-119.203393590944,38.1671371795063,"3","1","2050","1000","324",1896504
"3022",-118.519674002668,37.6917935398911,"1","1","2050","500","324",1262491
"3029",-119.988986491895,38.2028029889458,"5","1","2050","3000","540",4397993.4
"3030",-119.691848566942,37.9432606870394,"3","1","2050","1000","324",1896504
"3034",-120.43422150028,37.7738081179365,"1","1","2050","500","324",1262491
"3100",-120.969547222813,36.5275658678316,"5","1","2050","3000","540",4397993.4
"3101",-121.522474911746,36.8328393148974,"10","1","2050","20000","2160",16258879
"3108",-122.100634728087,37.1745300794839,"10","1","2050","20000","2160",16258879
"3121",-122.018212107149,37.0235211349695,"10","1","2050","20000","2160",16258879
"3137",-121.94674849136,36.9911082165316,"10","1","2050","20000","2160",16258879
"3211",-121.451295679041,36.3477051989184,"9","1","2050","15000","1080",12624651
"3213",-121.414572320493,36.5725946649201,"3","1","2050","1000","324",1896504
"3216",-121.785269373638,36.7095585154616,"10","1","2050","20000","2160",16258879
"3217",-121.764073001604,36.7543253628956,"10","1","2050","20000","2160",16258879
"3252",-120.910810052476,35.9605171998839,"10","1","2050","20000","2160",16258879
"3300",-121.052066194573,35.6013853853232,"2","1","2050","750","324",1649413
"3301",-119.987896653595,35.2280107839926,"9","1","2050","15000","1080",12624651
"3303",-120.885732604978,35.6912579933363,"6","1","2050","5000","648",5947404.11
"3317",-120.615869662167,35.1463254138612,"6","1","2050","5000","648",5947404.11
"3324",-120.79052213703,35.3331866095589,"8","1","2050","10000","1080",9652630
"3350",-119.745915800103,34.4427798039846,"2","1","2050","750","324",1649413
"3362",-120.032558934441,34.703891202709,"4","1","2050","1500","324",2509117.08
"3363",-120.272681241429,34.5336955197478,"9","1","2050","15000","1080",12624651
"3364",-120.020260668448,34.5540054410697,"7","1","2050","7500","648",7781636
"3385",-120.398762231821,34.9573496770783,"9","1","2050","15000","1080",12624651
"3400",-119.14444167002,34.6387778665453,"10","1","2050","20000","2160",16258879
"3410",-118.796347537522,34.421256824616,"10","1","2050","20000","2160",16258879
"3433",-119.156368616334,34.1852439968245,"10","1","2050","20000","2160",16258879
"3437",-119.144606276008,34.235714166148,"10","1","2050","20000","2160",16258879
"3452",-119.021389590792,34.3069933463154,"10","1","2050","20000","2160",16258879
"3501",-118.851725942679,34.1544580895014,"10","1","2050","20000","2160",16258879
"3601",-118.108410873164,34.2327137087781,"10","1","2050","20000","2160",16258879
"3602",-117.863719280165,34.2984142808029,"10","1","2050","20000","2160",16258879
"3619",-118.448164185131,34.3946243977638,"10","1","2050","20000","2160",16258879
"3627",-117.973544177759,34.7492445733967,"10","1","2050","20000","2160",16258879
"3628",-117.760267982291,34.6863091808921,"9","1","2050","15000","1080",12624651
"3629",-117.89173052486,34.6024526629593,"7","1","2050","7500","648",7781636
"3645",-118.135984122541,34.6226917252715,"10","1","2050","20000","2160",16258879
"3678",-118.281294521982,34.7621303427079,"10","1","2050","20000","2160",16258879
"3681",-118.408222720288,34.499586567957,"10","1","2050","20000","2160",16258879
"3692",-118.295530885329,34.3610479384464,"10","3","2050","20000","2160",16258879
"3698",-118.574689920613,34.432018715024,"10","1","2050","20000","2160",16258879
"3699",-118.635989122871,34.6336006686388,"10","1","2050","20000","2160",16258879
"3725",-118.575645706117,34.2868308272977,"10","2","2050","20000","2160",16258879
"3802",-118.63761975779,34.0552208090577,"10","4","2050","20000","2160",16258879
"3811",-118.672765385781,34.1608015523905,"10","3","2050","20000","2160",16258879
"3822",-118.530411156452,34.1647330588885,"10","2","2050","20000","2160",16258879
"3912",-118.24660049069,34.1623144832513,"10","1","2050","20000","2160",16258879
"3987",-118.259789700182,34.1559823679703,"10","9","2050","20000","2160",16258879
"3990",-118.231345208412,34.1568512716477,"10","4","2050","20000","2160",16258879
"4023",-118.268323854909,34.088080550352,"10","4","2050","20000","2160",16258879
"4073",-118.311459692952,34.0655057146882,"10","1","2050","20000","2160",16258879
"4144",-118.149866217447,33.9424511368631,"10","1","2050","20000","2160",16258879
