TAZ12,Lon,Lat,fueling,year
"162",-122.475503414042,41.8891099632226,378.961073553515,"2035"
"163",-123.335680907067,41.7447460048882,500,"2035"
"164",-123.020229747748,41.4013733776321,437.166119092156,"2035"
"166",-122.435598978743,41.4823758663718,20000,"2035"
"169",-121.813996666238,41.4130876781861,13.1667281004773,"2035"
"170",-122.778672438376,40.9218877079846,500,"2035"
"171",-123.26194366533,40.8849612994346,7.08258799953786,"2035"
"172",-123.242836035237,40.4876323079403,91.0376755688177,"2035"
"219",-121.332130179713,39.6408160566063,500,"2035"
"226",-121.777392301415,39.4185001197963,1500,"2035"
"227",-122.01186113245,39.0017575662403,469.32417153418,"2035"
"228",-122.357841300107,39.2190973272834,59.3749205888717,"2035"
"235",-122.046855323628,39.6714882878186,867.920992481489,"2035"
"242",-122.516642598164,38.8210081514369,140.963196703105,"2035"
"244",-122.863790704433,39.2897206648043,500,"2035"
"246",-123.214005860486,39.7678225150764,54.2010621945201,"2035"
"247",-123.696780822889,39.7797722225828,44.8990501127255,"2035"
"248",-123.638358068746,39.4549754829463,58.2260858915824,"2035"
"251",-123.31842823481,39.358752302385,241.557313619589,"2035"
"256",-123.528879752079,39.1619536853695,106.074609370523,"2035"
"257",-123.511530514922,38.9071458741385,32.9664740787268,"2035"
"258",-123.198119488288,38.9628393576288,283.355614994727,"2035"
"270",-121.169398640059,39.1003566471323,476.830656621508,"2035"
"273",-121.003790813055,39.8816399405759,500,"2035"
"276",-121.235650122588,40.2722854949641,69.7140941728345,"2035"
"277",-120.516014343013,39.580688669977,13179.6172333273,"2035"
"278",-121.808539266908,40.1955332495693,1500,"2035"
"280",-122.330292053655,40.2721818766048,500,"2035"
"308",-121.621730964904,38.8940215276172,1297.43893067741,"2035"
"309",-121.800555761586,39.1532217658689,500,"2035"
"315",-121.616572170032,38.4331491696051,347.147228306418,"2035"
"331",-122.137491984328,38.7861425665166,500,"2035"
"345",-121.380663692875,39.146240543838,500,"2035"
"403",-120.976681168372,38.8534670700679,1000,"2035"
"414",-120.324744326104,38.8305565323631,500,"2035"
"420",-120.733007600707,38.8929687729119,500,"2035"
"425",-120.526148108695,38.6028624578985,4558.44639261329,"2035"
"434",-120.474697300892,39.2486513050169,15000,"2035"
"435",-121.094783583392,38.8649916774992,15000,"2035"
"439",-121.23108578315,38.7830351865452,1500,"2035"
"506",-121.467335110454,38.5876624894595,13085.0023026693,"2035"
"622",-121.413995428114,38.6179694432197,20000,"2035"
"715",-121.625620682018,38.1702973354452,500,"2035"
"716",-121.41806275136,38.4538021226063,4527.91983540518,"2035"
"742",-121.278113561835,38.2908557249288,1500,"2035"
"803",-122.304669514121,38.626594073059,407.87735380913,"2035"
"829",-121.800333120393,38.4226701653643,999.999999999998,"2035"
"858",-122.166125129309,38.2540563838418,17971.5976090573,"2035"
"877",-121.977703574752,38.1573677714284,14345.1297821926,"2035"
"887",-123.218622980784,38.6322674554832,500,"2035"
"888",-122.822270828278,38.7299133905846,500,"2035"
"895",-122.960106445359,38.518595563279,500,"2035"
